MODEL,piControl,midHolocene,lgm,lig127k,midPliocene-eoi400,midHolocene-cal-adj,lgm-cal-adj,lig127k-cal-adj,1pctCO2,abrupt4xCO2,rcp26,rcp85 
ACCESS-ESM1-5, 0.56,-999.00,-999.00, 0.63,-999.00,-999.00,-999.00, 0.58, 0.64, 0.63,-999.00,-999.00
AWI-ESM-1-1-LR,-999.00, 0.63, 0.58, 0.71,-999.00, 0.62, 0.58, 0.72,-999.00,-999.00,-999.00,-999.00
bcc-csm1-1,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
CCSM4, 0.53, 0.64, 0.57,-999.00,-999.00, 0.63, 0.57,-999.00, 0.46, 0.55,-999.00,-999.00
CESM2, 0.57, 0.59,-999.00, 0.62, 0.61, 0.57,-999.00, 0.55, 0.60, 0.62,-999.00,-999.00
CNRM-CM5, 0.46, 0.54, 0.48,-999.00,-999.00, 0.56, 0.48,-999.00, 0.41, 0.45,-999.00,-999.00
CNRM-CM6-1, 0.54,-999.00,-999.00, 0.58,-999.00,-999.00,-999.00, 0.54, 0.60, 0.69,-999.00,-999.00
COSMOS-ASO, 0.63,-999.00, 0.84,-999.00,-999.00,-999.00, 0.84,-999.00,-999.00,-999.00,-999.00,-999.00
CSIRO-Mk3-6-0, 0.60, 0.63,-999.00,-999.00,-999.00, 0.61,-999.00,-999.00, 0.70, 0.62,-999.00,-999.00
CSIRO-Mk3L-1-2, 0.39, 0.40,-999.00,-999.00,-999.00, 0.39,-999.00,-999.00, 0.48,-999.00,-999.00,-999.00
EC-EARTH-2-2, 0.68, 0.69,-999.00,-999.00,-999.00, 0.70,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
EC-Earth3-LR, 0.63, 0.76,-999.00,-999.00,-999.00, 0.73,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
FGOALS-f3-L, 0.60, 0.58,-999.00, 0.64,-999.00, 0.58,-999.00, 0.57, 0.51, 0.55,-999.00,-999.00
FGOALS-g2, 0.56, 0.58, 0.60,-999.00,-999.00, 0.58, 0.61,-999.00, 0.56, 0.48,-999.00,-999.00
FGOALS-g3, 0.54, 0.55,-999.00, 0.54,-999.00, 0.54,-999.00, 0.48,-999.00,-999.00,-999.00,-999.00
FGOALS-s2, 0.64, 0.63,-999.00,-999.00,-999.00, 0.61,-999.00,-999.00, 0.76, 0.80,-999.00,-999.00
GISS-E2-1-G, 0.56, 0.53,-999.00, 0.62, 0.57, 0.51,-999.00, 0.56, 0.57, 0.62,-999.00,-999.00
GISS-E2-R, 0.53, 0.51, 0.65,-999.00,-999.00, 0.50, 0.65,-999.00, 0.60, 0.49,-999.00,-999.00
HadCM3, 0.64,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
HadGEM2-CC, 0.45, 0.51,-999.00,-999.00,-999.00, 0.49,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
HadGEM2-ES, 0.44, 0.47,-999.00,-999.00,-999.00, 0.45,-999.00,-999.00, 0.46, 0.49,-999.00,-999.00
HadGEM3-GC31,-999.00,-999.00,-999.00,-999.00,-999.00, 0.62,-999.00, 0.49,-999.00,-999.00,-999.00,-999.00
INM-CM4-8, 0.55, 0.52, 0.62, 0.70,-999.00, 0.50, 0.62, 0.70, 0.42, 0.40,-999.00,-999.00
IPSL-CM5A-LR, 0.54, 0.50, 0.61,-999.00,-999.00, 0.50, 0.60,-999.00, 0.63, 0.53,-999.00,-999.00
IPSL-CM6A-LR, 0.53, 0.52,-999.00, 0.62, 0.47, 0.51,-999.00, 0.63, 0.43, 0.61,-999.00,-999.00
KCM1-2-2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
MIROC-ES2L, 0.46, 0.48, 0.60, 0.49,-999.00, 0.47, 0.60, 0.47, 0.50, 0.54,-999.00,-999.00
MIROC-ESM, 0.47, 0.47, 0.67,-999.00,-999.00, 0.47, 0.67,-999.00, 0.53, 0.69,-999.00,-999.00
MPI-ESM1-2-LR, 0.54, 0.54, 0.58, 0.23,-999.00, 0.53,-999.00, 0.22, 0.51, 0.66,-999.00,-999.00
MPI-ESM-P, 0.55, 0.56, 0.57,-999.00,-999.00, 0.56, 0.57,-999.00, 0.47, 0.54,-999.00,-999.00
MRI-CGCM3, 0.61, 0.58, 0.65,-999.00,-999.00, 0.56, 0.65,-999.00, 0.58, 0.61,-999.00,-999.00
MRI-ESM2-0, 0.65, 0.71,-999.00,-999.00,-999.00, 0.70,-999.00,-999.00, 0.74, 0.75,-999.00,-999.00
NESM3, 0.52, 0.60,-999.00, 0.73,-999.00, 0.59,-999.00, 0.66, 0.51, 0.75,-999.00,-999.00
NorESM1-F, 0.53, 0.63,-999.00, 0.76, 0.70, 0.62,-999.00, 0.82,-999.00,-999.00,-999.00,-999.00
NorESM2-LM, 0.62, 0.62,-999.00, 0.72,-999.00, 0.62,-999.00, 0.67, 0.62, 0.63,-999.00,-999.00
UofT-CCSM-4, 0.53, 0.61, 0.57,-999.00,-999.00, 0.61, 0.57,-999.00,-999.00,-999.00,-999.00,-999.00
